PM2.5,NO2,Fuzzy_Value,Fuzzy_Cat_Idx,Crisp_Value,Crisp_Cat_Idx,Match
81.45633953453799,77.56833903272995,3.4999999999999902,3,3.2880422839183057,3,True
92.61492650871722,128.1777269172319,3.499999999999998,3,3.403273213683276,3,True
117.38895281895198,2.1455289951352485,3.499999999999999,3,3.6591061513442877,3,True
47.367839771071424,41.81153172044829,2.5000000000000018,2,2.6044463806859293,2,True
32.48037633386791,105.01766059345223,2.5000000000000084,2,1.8772003779910107,1,False
118.92623155648343,32.75026085165918,3.5000000000000053,3,3.674981105641241,3,True
56.72733726272103,33.18137357530673,3.500000000000022,3,3.0326742941777303,3,True
167.4534986706276,167.2608581100476,4.324423158761527,4,4.178007644483697,4,True
109.28797971808268,197.8266005367211,4.4372499460324155,4,3.575450159364816,3,False
208.16954901445936,111.19388560568967,4.452384144190128,4,4.581500035278426,4,True
175.06627550056228,167.81394617634268,4.319322251622099,4,4.253449577032599,4,True
78.09166034551026,198.0643328652545,4.373029533200264,4,3.253296387129611,3,False
208.06495034880027,28.31917771375494,4.4317467442315195,4,4.580463471925047,4,True
201.19108937420046,89.64912265087021,4.32719064038162,4,4.512344128933519,4,True
96.86959475754361,78.51454316838398,3.4999999999999933,3,3.447209724577373,3,True
72.08202598256102,16.009856729237004,3.5000000000000138,3,3.1912369384922004,3,True
170.62387599374387,151.0660345589489,4.451947892503192,4,4.2094257981362,4,True
34.938120902327455,86.7558054645186,2.482440641550957,2,1.9805733255056186,1,False
49.97705061877708,93.86538683808025,2.500000000000008,2,2.732940181226208,2,True
1.840567437751378,30.134594762648035,0.5845825542595144,0,0.2971853526888366,0,True
196.7310943755346,36.18533044617362,4.353858445313223,4,4.4681459802980905,4,True
166.21271414800805,181.420724431243,4.381571761957335,4,4.165711581646927,4,True
176.2913446565838,8.929817794855776,4.458333333333332,4,4.265589902002182,4,True
195.18225775549197,46.57045698874125,4.341678941231904,4,4.4527971489282985,4,True
114.728943884585,58.41186606290567,3.5000000000000044,3,3.6316371444351243,3,True
142.18529898822342,98.03950848031728,3.6655517144987604,3,3.9151695785928236,3,True
34.94924953191436,117.28903460295919,2.499999999999992,2,1.9810413966212908,1,False
28.63251838399336,98.65799517013332,2.499999999999997,2,1.7153591423310512,1,False
167.1007404476179,16.823066911376404,4.458333333333332,4,4.174511842273691,4,True
117.77405153578313,48.73349081114271,3.500000000000009,3,3.6630829347214693,3,True
141.3090266202972,168.71767695250824,3.5938229227583496,3,3.9061206120957985,3,True
191.2497143540064,127.5177400956918,4.348435636994465,4,4.413825998102766,4,True
158.6795800001477,129.8298100268549,4.331152511115179,4,4.091058900902365,4,True
138.39485016449896,134.040651070271,3.500000000000014,3,3.8760269037008324,3,True
139.80179018635337,152.58060380790582,3.5000000000000004,3,3.890555894442848,3,True
75.98752451565305,11.621696344289468,3.4999999999999982,3,3.23156769257471,3,True
7.704458641984852,73.32167698652248,1.4999999999999991,1,0.7230934614055471,0,False
109.17934730809058,107.90548705233573,3.499999999999999,3,3.5743283494407674,3,True
53.6461682048823,67.69129665946521,2.8138790668433984,2,2.913630394009279,2,True
102.13216093115904,168.8957746574373,3.5000000000000067,3,3.501554454294371,3,True
213.35076831704154,96.51450171745878,4.377311603971957,4,4.632845451790502,4,True
58.484871466335186,153.72551789187582,3.5000000000000213,3,3.0508237517071497,3,True
14.575685422266504,170.40310337623382,3.537182636459123,3,1.7719492350635762,1,False
70.34597300549913,100.95829658069961,3.5000000000000013,3,3.173309310278073,3,True
73.3984394416709,181.91044877426998,4.354021777161724,4,3.204831092232218,3,False
165.47912868172375,117.42478810739611,4.417130523295797,4,4.15844181576483,4,True
139.25803808531958,170.05485976674436,3.504809706796662,3,3.884940751565998,3,True
195.97455227660336,68.11815911830486,4.442212846082508,4,4.460648716254628,4,True
166.07838508184687,99.76339170629704,4.399247476392523,4,4.164380392702987,4,True
101.59671536001763,106.28220820091553,3.499999999999995,3,3.4960250901245233,3,True
203.50509616650865,20.995943179214116,4.458333333333332,4,4.535275727776211,4,True
41.743229976925974,79.71050134030813,2.4999999999999907,2,2.3274555466023847,2,True
5.67801828346512,183.4675345103352,4.402103326394165,4,1.9145232051239254,1,False
22.511965193910438,126.16644807294848,2.8138244105041585,2,1.457928149786791,1,False
180.58983764911258,35.501316487393495,4.361289431988968,4,4.308187580306521,4,True
115.46930756284685,67.771127121921,3.5000000000000067,3,3.6392826281516326,3,True
40.31794475840045,38.320601932539965,2.4999999999999885,2,2.257265621267962,2,True
125.26119377584088,4.964626359714508,3.4999999999999947,3,3.740400104323752,3,True
38.07802567829211,185.49209170080533,4.386039801582876,4,2.146958048478707,2,False
174.080093769434,89.64146565137429,4.327132244617177,4,4.243676604922319,4,True
111.53906889350768,61.50701448415723,3.499999999999999,3,3.5986963911026084,3,True
95.25530652412061,119.69543831154732,3.4999999999999973,3,3.4305395194271675,3,True
75.37802228696913,1.4628912586031273,3.499999999999997,3,3.2252735705082163,3,True
157.57064827972212,55.604421320162764,4.4047098660164385,4,4.080069487456706,4,True
90.4531526383476,140.6066931397785,3.499999999999995,3,3.3809493107015873,3,True
21.91247982902525,126.7539546138526,2.84202706421734,2,1.4327137438817488,1,False
29.50147553012883,196.3611895085071,4.366638049461165,4,2.0297905068834816,2,False
240.47441613737863,124.0715419316088,4.373222483704937,4,4.901638358118166,4,True
227.14517267690175,95.50117472554656,4.370217089648052,4,4.769546756257585,4,True
174.9267834526874,152.28651263680152,4.444245416282401,4,4.25206722340501,4,True
66.4674903648799,180.6655743928106,4.324685377291882,4,3.1332575401220475,3,False
242.29409433693098,144.13918934367032,4.426583651373175,4,4.919671205140758,4,True
194.68772599144864,192.6422447098759,4.458333333333332,4,4.447896383699041,4,True
179.2225472897489,156.40103414763544,4.415545498470822,4,4.294637856024539,4,True
112.34037553594717,173.3602876523853,4.019222584664045,4,3.6069712120677373,3,False
68.06039046128976,22.820814236727436,3.499999999999991,3,3.149706877260948,3,True
24.097740538374822,146.48270059875753,3.4999999999999987,3,1.5246259968930183,1,False
225.65059913596042,88.01773990547372,4.314636380531579,4,4.754735667113121,4,True
113.94407245840277,110.62076048225504,3.499999999999997,3,3.6235320443544223,3,True
50.59084119880758,130.82048189647136,3.04064095972742,3,2.7631670540116295,2,False
76.48915603766312,193.96302334111388,4.366623016003996,4,3.2367478705680703,3,False
144.804892235474,196.91561628632493,4.2969525976425755,4,3.94222122645695,3,False
44.19319573480793,57.64564909758106,2.499999999999995,2,2.4481071266387824,2,True
214.1535710230939,146.75069948758323,4.441494834902112,4,4.640801154282912,4,True
189.6298824588025,149.99670758705372,4.458317327419075,4,4.397773609952097,4,True
179.8657389877342,69.29857226260975,4.435641409846213,4,4.3010118278063745,4,True
108.02325994377593,24.7739549728442,3.4999999999999964,3,3.562389828713387,3,True
156.8272101756108,8.189392057143952,4.402047162046373,4,4.072702082821368,4,True
146.0244922281839,155.46862550583572,4.051663023207531,4,3.954815620480719,3,False
162.461650388705,97.93994836338118,4.387093183170663,4,4.128538877725905,4,True
21.11108028497227,197.10803389898524,4.424621812277771,4,2.0312643439810825,2,False
103.95185054265241,92.99469123873061,3.499999999999994,3,3.520345769565852,3,True
10.40354346547312,195.58339581476804,4.425441322618273,4,2.0282555938350235,2,False
123.49770481112974,82.31520043881197,3.500000000000013,3,3.722189154003237,3,True
82.46530308319633,158.7364301119945,3.500000000000004,3,3.298461507076211,3,True
36.131047216511725,16.963854462366413,2.499999999999998,2,2.051076697094547,2,True
25.85074193063791,111.09234202755277,2.4999999999999987,2,1.5983573859238263,1,False
146.911143044428,160.41195739714485,4.125944726648276,4,3.9639717616811323,3,False
42.648242134221526,184.94033344397772,4.41611361330698,4,2.372023984499352,2,False
231.2800295941993,164.51661812348632,4.349155628206617,4,4.810522815798372,4,True
145.26528492509874,7.394145440234845,3.981865771430654,3,3.946975545064244,3,True
86.71745113370926,74.54046826134683,3.5000000000000044,3,3.342371992740096,3,True
147.7288728703542,9.739694462770254,4.1890004897621,4,3.972416179272362,3,False
5.700967757424374,21.856458222911602,0.5416666666666673,0,0.4750806464520312,0,True
239.63980331036134,135.06112573349682,4.36710113911449,4,4.893367420192771,4,True
120.57585923572506,142.65163926233964,3.5000000000000044,3,3.6920162492203428,3,True
195.68380681257156,154.74413655032527,4.427575745616065,4,4.457767454899358,4,True
20.68249998060964,173.09130961113257,3.96585709214372,3,1.8012860068920926,1,False
121.66458270954008,147.886293695302,3.500000000000007,3,3.703259125978391,3,True
122.67674858863023,160.1743184213264,3.5,3,3.713711418512725,3,True
234.45661374374572,9.79274196465585,4.458333333333332,4,4.842002478541624,4,True
142.93201309401886,46.90703008825972,3.7325233311407895,3,3.922880641013051,3,True
118.37235026423845,124.37955467504915,3.499999999999983,3,3.6692613620543066,3,True
66.7439157729734,171.62506092496463,3.6826067179939947,3,3.1361120912277545,3,True
82.89224933563804,0.9000249879318245,3.500000000000005,3,3.302870435710488,3,True
130.16810061788445,102.92586842326996,3.5000000000000044,3,3.7910720611752025,3,True
109.72786507626166,135.45747987287945,3.50000000000001,3,3.57999270574011,3,True
5.403019970082607,5.9214578257226425,0.5416666666666673,0,0.4502516641735506,0,True
206.57298104858944,80.27111151067758,4.364734856632665,4,4.565678190571607,4,True
224.0401929599417,179.12697627673936,4.357264522705961,4,4.738776686990413,4,True
35.06227224965269,134.32256177117173,3.1861852315969017,3,1.9857951418308857,1,False
138.50903588476234,47.53167267211946,3.499999999999982,3,3.8772060607699377,3,True
27.143935283860888,170.55622592638252,3.5525372463476894,3,1.77362028293825,1,False
168.0600232599529,69.60628468190286,4.4338890599815715,4,4.184018248522055,4,True
70.30844595975208,170.66893422881188,3.564297823301421,3,3.172921781249284,3,True
164.85565867297544,59.78873022378111,4.430397949896147,4,4.152263284146604,4,True
181.74865357172067,118.06405017662979,4.413161792431017,4,4.319671341701737,4,True
192.16187297941426,79.38801354956682,4.370998431187042,4,4.422865407904105,4,True
26.93523648897414,54.9650101510134,1.5000000000000016,1,1.6439713201371098,1,True
229.00296128440198,177.31151243437384,4.33716636789824,4,4.787957273989569,4,True
57.553497723720206,37.518736387898265,3.4999999999999942,3,3.0412057720679218,3,True
9.353139044044944,16.96231824715262,0.5416666666666673,0,0.7794282536704121,0,True
138.71311734787085,68.38538770913208,3.5000000000000133,3,3.8793135405786447,3,True
92.73057096560969,143.5278295283135,3.499999999999995,3,3.404467434629057,3,True
207.4474357831033,161.48632119525635,4.375236509346542,4,4.5743439582109335,4,True
202.06286801607544,199.74867401335297,4.458333333333332,4,4.520983376735883,4,True
79.28472320567883,59.27241140223298,3.500000000000002,3,3.265616741217758,3,True
238.22484876743624,81.58839022625644,4.35523967882244,4,4.8793453481457645,4,True
72.72945953502966,27.36425560592526,3.5,3,3.197922764429179,3,True
128.76428230792862,114.97438592460671,3.5000000000000044,3,3.776575307289463,3,True
63.991272641900686,199.51600745258344,4.313873993392466,4,3.107686482498026,3,False
234.01089251224084,140.1762020241317,4.401940318374348,4,4.837585421292477,4,True
41.15195439550454,119.04256808267435,2.5000000000000018,2,2.2983374526429374,2,True
11.227654848082247,78.4738185843588,1.499999999999996,1,0.9356379040068541,0,False
108.77426500075948,183.05975205711096,4.3981073410904274,4,3.5701452023260725,3,False
248.09389101395925,99.38331922606989,4.39674861100149,4,4.977146667705902,4,True
222.9193165637285,26.8733826626123,4.443887498100015,4,4.727668902883796,4,True
187.1520048642373,73.0756926398267,4.413088966746814,4,4.373218066222171,4,True
222.69812271963121,13.433333769553379,4.458333333333332,4,4.725476891816165,4,True
223.3616599244658,40.39580753775631,4.3059579267934085,4,4.73205248573795,4,True
129.71459009661226,3.5337561999824407,3.4999999999999876,3,3.7863888123780822,3,True
78.98226295769825,90.65598330003269,3.499999999999993,3,3.2624933371817098,3,True
193.003108027747,126.90805299035944,4.352908938220722,4,4.431201971446141,4,True
165.41531579194026,68.65849247578156,4.439234896165946,4,4.1578094357759845,4,True
93.41443221842752,84.07635430105542,3.5000000000000044,3,3.4115294370290723,3,True
23.616667015378816,191.84185456891518,4.454270944860718,4,2.020871964312398,2,False
186.6974028372565,150.3926243149831,4.456020081910326,4,4.3687130010899295,4,True
65.61512898071616,108.17132738899025,3.5000000000000013,3,3.1244554942160363,3,True
234.2032876334448,56.90817502236505,4.412988024141922,4,4.839492039610715,4,True
60.242643751421184,179.39935975459903,4.297205467058608,4,3.068975667822895,3,False
30.689483102871506,47.0194233761319,1.7851358736928575,1,1.8018752549705614,1,True
207.77816803122653,65.06854610333541,4.4579996342331,4,4.577621484994137,4,True
38.32107915612351,181.8129628845897,4.385595677856574,4,2.158927516231208,2,False
44.81707703943477,105.90841105701448,2.499999999999995,2,2.4788309295802047,2,True
149.84569788021088,148.46358988359535,4.33496339836597,4,3.9942759106702495,3,False
218.6405102093661,118.14895883275322,4.412630230369388,4,4.685266317390115,4,True
49.10866642864331,130.68784180189903,3.034118682092835,3,2.6901755326668564,2,False
77.5809182250237,59.87665830296511,3.4999999999999973,3,3.248022127086651,3,True
194.3512095602944,48.274412325332584,4.354240584485335,4,4.444561536183098,4,True
242.95660651524184,64.49846943373305,4.455869353377821,4,4.926236641142037,4,True
125.18529655058558,31.088312816684493,3.499999999999999,3,3.739616339510789,3,True
35.97437563781269,174.86287305816148,4.2879627539959175,4,2.043361212314394,2,False
3.484071927050386,56.64938665002281,1.4999999999999976,1,0.5586724521698502,0,False
57.41400749971382,112.29787888287692,3.4999999999999942,3,3.0397653040012598,3,True
32.95555444663026,158.3948850282748,3.5000000000000093,3,1.8971864102016163,1,False
169.41466840321436,156.7648218751427,4.412825502457072,4,4.197442659851673,4,True
30.45812615713278,87.67725171683858,2.01283580081802,2,1.792144361973825,1,False
126.58248290515824,95.25146171734514,3.4999999999999982,3,3.754044607450528,3,True
173.5656089107216,198.94034978700498,4.458333333333332,4,4.238578106322467,4,True
145.27915230522558,134.9194953958048,3.9832012223226614,3,3.9471187487789363,3,True
49.9439129150144,162.92768862357653,3.5000000000000067,3,2.7313082742067394,2,False
201.03113154556567,180.5107938438464,4.372083501939589,4,4.510758961262362,4,True
178.8517824039504,157.51796724586785,4.407108675348056,4,4.290963609408518,4,True
184.74600097888543,37.03586899071352,4.3444728185915364,4,4.349374784475441,4,True
32.76443788932831,112.43414674751445,2.5000000000000018,2,1.8891480313966418,1,False
30.938450912586152,20.378831462908977,1.8152824870675495,1,1.8123468624177868,1,True
231.8906377516269,130.58442531279968,4.334284985349315,4,4.816573887628735,4,True
99.39454845623516,191.0698856375622,4.447993094769726,4,3.473284062034884,3,False
75.23717294523493,102.54641286002226,3.5000000000000044,3,3.223819067295366,3,True
122.14601133788334,86.59449857355344,3.4999999999999942,3,3.708230675565076,3,True
165.7160531908956,7.168550283632635,4.458333333333332,4,4.160789716306173,4,True
238.90581426174248,191.95490446584407,4.458333333333332,4,4.886093654846096,4,True
71.61155672051375,20.600536826031757,3.4999999999999876,3,3.186378562551143,3,True
231.20210732800678,8.215818660969386,4.458333333333332,4,4.8097506131604275,4,True
6.214872846564079,49.21332230098769,1.4999999999999951,1,0.5179060705470067,0,False
138.79951058170616,13.106086783676485,3.500000000000023,3,3.8802056940998106,3,True
158.49377792027127,91.02356848235247,4.337588973417642,4,4.089217619029715,4,True
26.474350937688325,103.21756025142248,2.5000000000000004,2,1.6245864342890368,1,False
35.08489926597816,62.51398980571678,2.499999999999999,2,1.9867468360797682,1,False
104.77857982907595,10.192096514977212,3.499999999999998,3,3.528883121522597,3,True
241.55797803579543,22.32007364984534,4.458333333333332,4,4.9123763589132885,4,True
149.0106383085932,76.90087559798562,4.2798318426897435,4,3.9856525346935863,3,False
233.2558054000528,12.105690165307227,4.458333333333332,4,4.830102576036559,4,True
201.0902289032427,139.63794512198268,4.39842476116317,4,4.511344610752856,4,True
116.84540038882288,41.40410830496239,3.5000000000000138,3,3.6534930704009105,3,True
196.19086231304686,60.4143137567277,4.434006859219378,4,4.462792329228392,4,True
4.459195994246934,78.8251554356195,1.4999999999999978,1,0.7773683968009811,0,False
27.285999191433735,83.32192661382958,1.7168338459350638,1,1.6587244295109467,1,True
207.3571537206841,0.33214153496010645,4.458333333333332,4,4.573449271105878,4,True
199.20427208129044,22.41407419973951,4.458333333333332,4,4.492654948553328,4,True
58.16018549160842,172.5529127481756,3.852421517129267,3,3.0474708301557034,3,True
132.69239764976336,0.2466125023816268,3.500000000000009,3,3.817139617458041,3,True
151.50395517500274,101.63347116257502,4.358092085702682,4,4.019949105337865,4,True
216.9347384440028,97.90040130144162,4.386825036650062,4,4.668362272868496,4,True
150.7767893346814,66.61883220212756,4.351740000566796,4,4.012742957370716,4,True
103.14289231842008,86.26540402928993,3.4999999999999947,3,3.511991933319828,3,True
93.54601085179567,156.11622750531686,3.4999999999999987,3,3.412888204791989,3,True
106.47052159337747,168.24074124299128,3.4999999999999867,3,3.5463552282561634,3,True
162.98275639499354,52.06970868305001,4.3811496477644285,4,4.133702991301738,4,True
216.87265793808123,64.49808819354597,4.455867460771981,4,4.667747060647652,4,True
113.47422051907493,48.49657060566655,3.500000000000006,3,3.618680043294978,3,True
61.95989073783953,95.97268011021302,3.500000000000014,3,3.086709092972421,3,True
59.165590749395285,136.6516715317626,3.5000000000000067,3,3.057853308054872,3,True
186.5035700608616,45.65057509268411,4.334783792931423,4,4.366792135738268,4,True
204.1421908559776,66.14714841097333,4.4526224110233175,4,4.541589278752931,4,True
26.319519963531242,186.0769235178301,4.423811179995677,4,1.942999833490796,1,False
16.63971423879454,9.713857969391615,1.4999999999999982,1,1.2109407705587403,1,True
148.60841593911294,92.15392104791324,4.25223037915967,4,3.9814989211836744,3,False
36.54331104817457,142.31160831935557,3.500000000000009,3,2.071379137045783,2,False
206.16604761408533,30.090802311494812,4.415824550044801,4,4.561645516896341,4,True
77.5836684810186,9.47480400109637,3.5000000000000138,3,3.248050528044238,3,True
35.967983242785664,27.64107432770615,2.4999999999999916,2,2.043046410951254,2,True
230.24261812186256,183.76463870613657,4.404983635552982,4,4.800242161568007,4,True
41.38293068381954,1.8519563642246828,2.499999999999993,2,2.3097121643288014,2,True
71.18002058448388,37.664394962270364,3.499999999999985,3,3.1819222357512564,3,True
38.40334879801466,6.25670258032891,2.4999999999999982,2,2.1629789860328827,2,True
28.87251591633874,22.125893512440655,1.5884930544032123,1,1.7254534591421447,1,True
5.287004084110008,124.02985732565925,2.7102089785089625,2,1.2658714941998448,1,False
13.848852291065029,48.327781747817156,1.5000000000000075,1,1.0935568774782716,1,True
43.66036773396317,113.84241008613536,2.4999999999999942,2,2.42186735574291,2,True
13.345483156793847,118.03907655322523,2.4999999999999956,2,1.2004932630530147,1,False
147.7859540277428,169.8870666179558,4.119306795621789,4,3.9730056369566693,3,False
170.1786316998766,0.9482785823747841,4.458333333333332,4,4.205013467296074,4,True
98.40761420800706,170.67389186847336,3.564823812869957,3,3.4630923279646675,3,True
79.49777423801235,123.8238172853948,3.4999999999999925,3,3.267816846714985,3,True
126.13155925555752,32.54869722099152,3.499999999999997,3,3.7493880723966955,3,True
218.75123555865213,154.5874776270568,4.428681594058367,4,4.686363595626283,4,True
212.7829067055515,171.09830835811715,4.288303200531659,4,4.62721799437934,4,True
10.868765503197986,50.85269675083146,1.499999999999996,1,0.9057304585998323,0,False
45.37460239913102,183.75873618053618,4.4049266720292515,4,2.5062869523190154,2,False
59.18621777609901,90.89148605973156,3.5000000000000195,3,3.0580663163390627,3,True
62.34689395805296,120.68489086666429,3.5000000000000124,3,3.0907055435078177,3,True
142.8081629356932,196.92990672352872,4.287569093711574,4,3.9216016825814473,3,False
104.06560642579807,72.30721572783987,3.5000000000000027,3,3.5215204878533415,3,True
12.313529981898498,162.63186916402256,3.4999999999999853,3,1.6871406657098231,1,False
93.40353461489289,63.679823565691926,3.5000000000000004,3,3.41141690118646,3,True
130.9382371794093,159.8427044482982,3.4999999999999964,3,3.799024999323721,3,True
25.417975725928994,120.1467837725285,2.5082285368513357,2,1.5801552022064556,1,False
208.36463844713992,43.27113904508029,4.316600999494061,4,4.5834333539806655,4,True
12.990466616276064,82.80521875784727,1.7860317196608162,1,1.0574531023154738,1,True
231.21046725451552,63.52712687271234,4.45095297319088,4,4.809833459278982,4,True
24.778285394968876,15.621678616072776,1.500000000000002,1,1.5532497719772316,1,True
210.89373789943818,5.966954019939497,4.458333333333332,4,4.608496501706144,4,True
225.66328598190427,69.29573108143619,4.435657515375589,4,4.754861392613465,4,True
244.8926701466482,3.806829563497316,4.458333333333332,4,4.945422857309127,4,True
200.5064700683984,33.097551516355004,4.38650795429933,4,4.505559613290434,4,True
194.86938519283223,145.03666417017376,4.431835948117916,4,4.449696610019058,4,True
160.6208189988869,141.61824713671757,4.411167600506144,4,4.110296404493473,4,True
194.74908864453224,147.71607729147652,4.446707491328386,4,4.4485044820629325,4,True
33.63805210328677,63.43063422599575,2.2370389650069438,2,1.925892320224079,1,False
134.01700898690933,178.0038914235391,4.331392913245911,4,3.830818427894322,3,False
128.55571754760362,118.76610960568952,3.500000000000005,3,3.774421529996328,3,True
214.3930360306394,25.205268349325305,4.45682675995889,4,4.643174230934265,4,True
115.69984139837896,28.743732291106827,3.4999999999999964,3,3.641663272607075,3,True
96.27237402508837,138.6190853859403,3.500000000000008,3,3.4410424293423243,3,True
159.89081780927754,34.58878728841561,4.371032475816553,4,4.103062158470318,4,True
66.61582937521152,101.45854031640866,3.500000000000002,3,4.01,4,False
34.94210273848922,198.35489518574215,4.346727729728886,4,2.0337249240475783,2,False
119.46931850593646,0.8015209466678996,3.500000000000001,3,3.6805893797241067,3,True
104.22234214872125,3.3159603795113846,3.499999999999998,3,3.5231390443176696,3,True
58.142485132218425,198.6169163861013,4.287716929904057,4,3.047288044568747,3,False
91.877952528782,116.9277668268331,3.5000000000000044,3,3.395662734227675,3,True
91.59811245656185,25.381995103702625,3.4999999999999947,3,3.392772921047741,3,True
81.87389110313636,179.46043995081874,4.360876797435715,4,3.292354196850091,3,False
94.86601993173224,176.07606002553842,4.323098082171326,4,3.426519489284485,3,False
171.43583636398634,107.24008262227504,4.4441585085154784,4,4.21747225225572,4,True
74.21911864282133,124.3584059721513,3.5000000000000084,3,3.2133059670175435,3,True
237.2144816788351,54.63743830017527,4.398421433147646,4,4.869332701321789,4,True
229.08700488454448,10.10393927440103,4.458333333333332,4,4.788790138495486,4,True
120.22760707501965,118.91352177817286,3.499999999999997,3,3.688419967687242,3,True
82.09030125117219,58.951038640552596,3.500000000000004,3,3.294588990791873,3,True
133.8586974575008,132.7242093320704,3.499999999999991,3,3.8291835986127585,3,True
212.14012219340614,167.24903536852025,4.3245317868610265,4,4.620848057772493,4,True
163.1468351400255,3.6321087828728116,4.447026482169049,4,4.1353289968831355,4,True
201.09795698676936,119.14275493714548,4.40633346320393,4,4.511421195364381,4,True
133.18056901643504,46.25610793737045,3.499999999999997,3,3.822180797008497,3,True
158.2294073169052,174.77769958076027,4.307998932312759,4,4.086597730167529,4,True
72.03890354561543,50.7329013123657,3.5000000000000013,3,3.1907916277629416,3,True
183.7232905775727,122.15402664708365,4.386455684162537,4,4.339239816534504,4,True
50.60114828142959,110.70816801792229,2.5242995063638176,2,2.7636746389849747,2,True
173.69953220462455,79.23330001184978,4.372087080798517,4,4.239905274099883,4,True
215.17976708147353,135.5241527199588,4.3703792191836,4,4.650970664771359,4,True
33.02570932538598,145.1539269430868,3.5000000000000124,3,1.9001371304239598,1,False
153.59493513547994,113.38755906387736,4.3759163971380834,4,4.040670528369621,4,True
23.77393705748365,151.68444743695082,3.4999999999999987,3,1.5676699163497971,1,False
181.42890706785673,196.6834151985875,4.458333333333332,4,4.316502682654436,4,True
21.12330470588006,83.85447758016102,1.7514977326675134,1,1.3995209704619083,1,True
233.9849556751565,102.91661037710618,4.419225558918693,4,4.8373283895736225,4,True
34.35198250945054,2.4939755882426473,2.370036548789212,2,1.955920294388907,1,False
239.7200614772701,159.20571126207568,4.393898096124057,4,4.8941627713963705,4,True
200.22104402127417,104.04601340919876,4.42603099747715,4,4.502731066877492,4,True
148.42050111658853,81.59228607211304,4.2390674792331575,4,3.9795583887698287,3,False
195.65602615738672,18.81439261787916,4.458333333333332,4,4.457492151109238,4,True
198.77870974577147,177.93128433507945,4.344107219700031,4,4.488437664147285,4,True
236.50676570433257,79.00144800811128,4.373713584259871,4,4.862319299772666,4,True
63.3458384597968,136.51631964184406,3.5000000000000107,3,3.101021303378302,3,True
147.51897383957728,29.874831273630154,4.173246631571233,4,3.9702486234224,3,False
23.762299391100306,192.3099259082065,4.455830487193587,4,2.0217956653041527,2,False
154.04142500603032,35.68835236436618,4.359268154126262,4,4.045095202762463,4,True
42.8228260231972,39.908398579898076,2.499999999999988,2,2.380621583051923,2,True
141.23765286811047,171.79657211154276,3.7079505518115745,3,3.905383559649613,3,True
143.10762850846243,182.51654882838625,4.286033485232599,4,3.9246941616258506,3,False
116.49628824530683,42.42948150466028,3.5000000000000178,3,3.649887908118026,3,True
130.6579438782807,93.96017763496558,3.4999999999999982,3,3.7961305058031094,3,True
190.980847501647,146.69898091256596,4.441210828923808,4,4.4111615518181235,4,True
199.81117912801665,175.67314676216031,4.3184458964014825,4,4.498669342710075,4,True
